merchan_id;avg_amount_days;transaction_amount;is_declined;number_declines_days;foreign_transaction;high_risk_countries;daily_chbk_avg_amt;6m_avg_chbk_amt;6m_chbk_freq;is_fradulent
4834988814;939.14157820000003;0;no;0;no;no;0;0;0;non-fraudulent
4835418063;663.1057935;18566.962220000001;no;2;no;no;640;233;2;non-fraudulent
4840349215;678.0172298;0;no;0;no;no;0;0;0;non-fraudulent
4843145551;248.22756039999899;1985.820483;no;0;no;no;0;0;0;non-fraudulent
4843255478;531.16532189999896;531.16532189999896;no;0;no;no;0;0;0;non-fraudulent
4845670775;925.54893509999897;925.54893509999897;no;0;no;no;0;0;0;non-fraudulent
4848091459;740.10969739999905;2960.4387900000002;no;0;no;no;0;0;0;non-fraudulent
4852853142;752.8409699;7528.4096989999898;no;0;no;no;0;0;0;non-fraudulent
4853408224;295.25986339999901;5905.1972679999899;no;0;no;no;0;0;0;non-fraudulent
4853664564;477.78827860000001;7644.6124579999896;no;0;yes;no;0;0;0;non-fraudulent
4854051119;137.25514720000001;3843.1441220000002;no;0;no;no;0;0;0;non-fraudulent
4854759962;843.36987690000001;18554.137289999901;no;5;no;no;0;0;0;non-fraudulent
4855866036;777.83064290000004;7778.3064290000002;no;0;no;no;0;0;0;non-fraudulent
4856300504;577.45526570000004;16168.747439999899;no;0;no;no;0;0;0;non-fraudulent
4856954433;148.046917699999;2220.7037660000001;no;1;no;no;0;0;0;non-fraudulent
4858344421;196.3462093;1374.4234650000001;no;0;no;no;0;0;0;non-fraudulent
4859282412;806.9725803;23402.204829999901;no;0;no;no;0;0;0;non-fraudulent
4859455438;389.33093400000001;10901.266149999899;no;0;yes;no;0;0;0;non-fraudulent
4859674497;734.43629020000003;4406.617741;no;0;no;no;0;0;0;non-fraudulent
4860094979;687.88502870000002;12381.93052;no;0;no;no;0;0;0;non-fraudulent
4869468058;599.044758;599.044758;no;0;no;no;0;0;0;non-fraudulent
4869557815;757.71159290000003;13638.80867;no;0;no;no;0;0;0;non-fraudulent
4870378479;761.1493782;1522.2987559999899;no;2;no;no;0;0;0;non-fraudulent
4871663654;331.76250219999901;8625.825057;no;0;no;no;0;0;0;non-fraudulent
4872782005;842.95955030000005;20231.029210000001;no;0;no;no;0;0;0;non-fraudulent
4872920109;795.22731969999904;6361.8185579999899;no;0;yes;no;0;0;0;non-fraudulent
4874763435;402.66976140000003;8456.0649890000004;no;0;no;no;0;0;0;non-fraudulent
4875484139;792.92570839999905;13479.73704;no;0;no;no;0;0;0;non-fraudulent
4875783686;887.77675060000001;13316.651260000001;no;0;no;no;0;0;0;non-fraudulent
4879564068;83.450659290000004;667.60527430000002;no;0;no;no;0;0;0;non-fraudulent
4881263218;319.97012649999903;3839.6415179999899;no;0;no;no;0;0;0;non-fraudulent
4881460696;176.24244909999899;4229.8187779999898;no;0;no;no;0;0;0;non-fraudulent
4881663943;679.4976431;679.4976431;no;6;yes;no;0;0;0;non-fraudulent
4884412998;409.16572159999902;11047.474480000001;no;0;no;no;0;0;0;non-fraudulent
4885071754;45.688423479999898;182.7536939;no;4;yes;no;0;0;0;non-fraudulent
4885504921;347.04683890000001;4164.5620669999898;no;0;no;no;0;0;0;non-fraudulent
4886068496;428.65837540000001;10716.45939;no;0;no;no;0;0;0;non-fraudulent
4886245584;297.21676580000002;6241.5520820000002;no;0;yes;no;0;0;0;non-fraudulent
4888176583;671.94344869999895;0;no;0;no;no;0;0;0;non-fraudulent
4889978781;409.61188659999902;4096.1188659999898;no;0;no;no;0;0;0;non-fraudulent
4893489985;94.194104050000007;188.38820810000001;no;0;no;no;0;0;0;non-fraudulent
4895121963;499.01015819999901;0;no;0;no;no;0;0;0;non-fraudulent
4897813560;61.693178539999899;1480.636285;no;5;no;no;0;0;0;non-fraudulent
4898276219;475.86611140000002;10469.05445;no;0;no;no;0;0;0;non-fraudulent
4899562159;454.51721190000001;2727.1032709999899;no;0;no;no;0;0;0;non-fraudulent
4901367228;150.93929660000001;452.81788979999902;no;0;no;no;0;0;0;non-fraudulent
4904107914;447.58600300000001;11189.650079999899;no;0;no;no;957;797;1;non-fraudulent
4905618136;482.86687879999897;13520.27261;no;0;yes;no;0;0;0;non-fraudulent
4905999479;63.063324680000001;63.063324680000001;no;0;no;no;0;0;0;non-fraudulent
4908076485;241.54907220000001;2415.490722;no;0;no;no;0;0;0;non-fraudulent
4908464027;192.51884910000001;5583.0466239999896;no;4;no;no;0;0;0;non-fraudulent
4908479091;96.482114010000004;2894.46342;no;0;no;no;0;0;0;non-fraudulent
4908777390;347.52871599999901;9035.7466160000004;no;6;yes;no;0;0;0;non-fraudulent
4909167880;320.70808540000002;2244.9565980000002;no;0;no;no;0;0;0;non-fraudulent
4910321694;235.67578700000001;5656.2188880000003;no;0;no;no;0;0;0;non-fraudulent
4910953344;636.2422785;12724.845569999899;no;0;no;no;0;0;0;non-fraudulent
4911008056;103.738282299999;2800.933622;no;0;no;no;869;860;2;non-fraudulent
4911807375;165.74718010000001;3977.9323220000001;no;0;no;no;0;0;0;non-fraudulent
4912250925;952.45696280000004;26668.794959999901;no;0;no;no;0;0;0;non-fraudulent
4912881602;362.54370619999901;1812.718531;no;0;no;no;0;0;0;non-fraudulent
4913701123;466.14701939999901;1864.588078;no;0;no;no;0;0;0;non-fraudulent
4915194001;271.15804159999902;5965.4769150000002;no;1;no;no;0;0;0;non-fraudulent
4915245781;859.72471029999895;21493.117760000001;no;0;no;no;0;0;0;non-fraudulent
4915255439;478.60570300000001;7657.6912480000001;no;0;no;no;0;0;0;non-fraudulent
4915488194;665.82258200000001;19974.677459999901;no;0;no;no;0;0;0;non-fraudulent
4917620858;528.37258970000005;11095.82438;no;1;no;no;0;0;0;non-fraudulent
4919041379;407.64183209999902;3261.1346570000001;no;0;no;no;0;0;0;non-fraudulent
4921096287;581.98027909999905;13967.5267;no;6;no;no;0;0;0;non-fraudulent
4925211699;780.74673319999897;22641.65526;no;0;no;no;0;0;0;non-fraudulent
4925580116;867.65505819999896;0;no;0;no;no;0;0;0;non-fraudulent
4927344169;491.71771849999902;1475.1531560000001;no;0;no;no;0;0;0;non-fraudulent
4928171322;935.60839390000001;16840.9510899999;no;0;no;no;0;0;0;non-fraudulent
4931552646;782.6385798;14087.49444;no;0;no;no;819;781;2;non-fraudulent
4932505586;767.73168020000003;6909.5851220000004;no;2;no;no;0;0;0;non-fraudulent
4935893756;993.67799439999897;6955.7459609999896;no;0;no;no;0;0;0;non-fraudulent
4937536340;399.28458929999903;9582.8301429999901;no;0;yes;no;0;0;0;non-fraudulent
4937713482;19.999198320000001;0;no;0;no;no;0;0;0;non-fraudulent
4938652233;327.81454100000002;3933.774492;no;0;yes;no;0;0;0;non-fraudulent
4940720993;361.0894922;2888.7159379999898;no;0;no;no;0;0;0;non-fraudulent
4940863393;25.9077727899999;284.98550069999902;no;0;no;no;0;0;0;non-fraudulent
4941140760;798.38118139999904;7983.8118139999897;no;0;no;no;0;0;0;non-fraudulent
4942934901;377.35262940000001;8679.1104759999907;no;6;no;no;0;0;0;non-fraudulent
4943484276;578.4845818;1156.9691640000001;no;0;no;no;0;0;0;non-fraudulent
4943769634;128.1284867;2434.4412470000002;no;2;no;no;0;0;0;non-fraudulent
4945253733;538.98551269999905;16169.56538;no;0;yes;no;0;0;0;non-fraudulent
4946008159;700.52490620000003;17513.122660000001;no;3;no;no;0;0;0;non-fraudulent
4946682280;344.21574029999903;6540.0990659999898;no;0;no;no;0;0;0;non-fraudulent
4947057073;298.44301180000002;6864.1892710000002;no;0;no;no;0;0;0;non-fraudulent
4947134386;441.38378340000003;12358.745940000001;no;1;no;no;0;0;0;non-fraudulent
4947247094;331.40317750000003;6628.0635499999898;no;0;no;no;0;0;0;non-fraudulent
4947353399;66.010626239999894;990.15939360000004;no;0;no;no;0;0;0;non-fraudulent
4949746454;79.127665730000004;1740.808646;no;4;no;no;0;0;0;non-fraudulent
4951984072;705.80514889999904;12704.492679999899;no;0;no;no;0;0;0;non-fraudulent
4953154922;386.10483729999902;3861.0483730000001;no;0;no;no;0;0;0;non-fraudulent
4953501367;343.5877911;7902.5191949999898;no;0;no;no;0;0;0;non-fraudulent
4954138572;614.94114750000006;18448.23443;no;0;no;no;0;0;0;non-fraudulent
4954359893;413.5055132;11991.659879999899;no;0;no;no;0;0;0;non-fraudulent
4954607019;334.37319489999902;9696.8226520000007;no;0;no;no;649;507;5;non-fraudulent
4954769594;78.6672595;550.6708165;no;0;no;no;0;0;0;non-fraudulent
4954985014;372.33012339999902;10425.24346;no;0;no;no;0;0;0;non-fraudulent
4955711613;801.04149299999904;10413.539409999899;no;0;yes;no;0;0;0;non-fraudulent
4956026020;312.69379420000001;312.69379420000001;no;5;no;no;0;0;0;non-fraudulent
4958590499;947.64975389999904;16110.045819999899;no;0;no;no;0;0;0;non-fraudulent
4960625720;133.1890406;1864.6465679999901;no;0;no;no;0;0;0;non-fraudulent
4961531876;770.20881629999894;11553.132240000001;no;0;yes;no;0;0;0;non-fraudulent
4963913041;828.0854789;9937.0257469999906;no;0;no;no;0;0;0;non-fraudulent
4965333019;957.78686990000006;24902.458620000001;no;0;no;no;0;0;0;non-fraudulent
4967865208;723.4853938;20981.076420000001;no;0;no;no;0;0;0;non-fraudulent
4967884257;360.13112189999902;7202.6224380000003;no;0;no;no;0;0;0;non-fraudulent
4970797577;747.77802710000003;20937.7847599999;no;0;no;no;862;152;5;non-fraudulent
4970887268;789.12449219999905;15782.48984;no;0;no;no;0;0;0;non-fraudulent
4971710225;808.28845460000002;21015.499820000001;no;0;no;no;0;0;0;non-fraudulent
4971951914;82.145888040000003;0;no;5;no;no;0;0;0;non-fraudulent
4973911294;321.91552940000003;321.91552940000003;no;0;no;no;0;0;0;non-fraudulent
4975206764;383.0850226;10343.295609999899;no;0;no;no;0;0;0;non-fraudulent
4978281944;586.85831199999905;1760.574936;no;0;no;no;0;0;0;non-fraudulent
4979764046;391.29000330000002;0;no;1;no;no;0;0;0;non-fraudulent
4982037041;274.19219420000002;548.38438840000003;no;0;no;no;0;0;0;non-fraudulent
4982080293;217.966085499999;3051.5251969999899;no;6;no;no;0;0;0;non-fraudulent
4984480880;484.8371444;2909.0228659999898;no;0;no;no;0;0;0;non-fraudulent
4986076169;415.09454640000001;5811.3236500000003;no;0;yes;no;0;0;0;non-fraudulent
4987011444;283.43256439999902;283.43256439999902;no;0;no;no;0;0;0;non-fraudulent
4988690933;528.90628679999895;12164.8446;no;0;no;no;0;0;0;non-fraudulent
4989731900;466.06246759999902;10719.436750000001;no;0;no;no;0;0;0;non-fraudulent
4990335216;617.46447569999896;7409.5737079999899;no;0;yes;no;0;0;0;non-fraudulent
4991146482;130.6059989;2742.7259770000001;no;0;no;no;0;0;0;non-fraudulent
4992442147;988.51188590000004;29655.35658;no;0;yes;no;0;0;0;non-fraudulent
4993243064;760.50056710000001;12168.00907;no;0;no;no;0;0;0;non-fraudulent
4993297258;383.72470279999902;4988.4211359999899;no;0;no;no;0;0;0;non-fraudulent
4993462744;597.76804249999896;8368.7525949999908;no;4;no;no;0;0;0;non-fraudulent
4996987442;605.47371109999904;3027.3685559999899;no;0;no;no;0;0;0;non-fraudulent
4997094269;892.59774419999906;8033.3796979999897;no;0;no;no;0;0;0;non-fraudulent
4999528474;390.10797009999902;5461.5115809999897;no;0;no;no;0;0;0;non-fraudulent
5000529929;60.14242849;661.56671340000003;no;0;no;no;0;0;0;non-fraudulent
5003994670;545.10034900000005;16353.010469999899;no;0;no;no;0;0;0;non-fraudulent
5005973612;520.71841449999897;1562.155244;no;0;yes;no;0;0;0;non-fraudulent
5007677961;992.27608339999904;18853.245579999901;no;0;no;no;0;0;0;non-fraudulent
5009112825;606.92930560000002;10924.727500000001;no;0;no;no;0;0;0;non-fraudulent
5009197383;772.18445850000001;8494.0290440000008;no;0;no;no;0;0;0;non-fraudulent
5010774731;347.02738010000002;2429.1916609999898;no;0;yes;no;0;0;0;non-fraudulent
5011093107;823.93080659999896;18950.40855;no;0;no;no;0;0;0;non-fraudulent
5014853689;777.44775809999896;4664.686549;no;0;no;no;0;0;0;non-fraudulent
5016477710;943.64731979999897;10380.12052;no;0;no;no;0;0;0;non-fraudulent
5016486359;961.65520770000001;26926.3458199999;no;0;no;no;0;0;0;non-fraudulent
5016572043;171.52361980000001;1029.141719;no;2;no;no;0;0;0;non-fraudulent
5017284005;632.42773850000003;1264.8554770000001;no;0;no;no;0;0;0;non-fraudulent
5017595852;758.54286360000003;15929.40014;no;0;yes;no;0;0;0;non-fraudulent
5018773064;841.07128769999895;5887.499014;no;0;no;no;0;0;0;non-fraudulent
5021193586;21.1786364099999;63.535909230000001;no;1;no;no;859;845;3;non-fraudulent
5023404743;234.574848199999;1172.874241;no;0;no;no;0;0;0;non-fraudulent
5024747296;142.4026221;4272.0786630000002;no;2;yes;no;0;0;0;non-fraudulent
5025577967;805.38070800000003;20939.898410000002;no;0;no;no;0;0;0;non-fraudulent
5025632897;190.31882669999899;2093.5070940000001;no;0;no;no;0;0;0;non-fraudulent
5027477231;979.48679960000004;13712.815189999899;no;0;no;no;0;0;0;non-fraudulent
5027920308;378.4951729;1892.4758650000001;no;5;no;no;0;0;0;non-fraudulent
5030039860;800.83834079999895;4004.1917039999898;no;0;no;no;0;0;0;non-fraudulent
5031000911;104.737524699999;1675.800395;no;0;no;no;0;0;0;non-fraudulent
5031373379;276.60849919999902;7468.429478;no;5;no;no;0;0;0;non-fraudulent
5031507967;710.69382080000003;18478.039339999901;no;0;no;no;0;0;0;non-fraudulent
5032603296;978.04851459999895;3912.194058;no;0;yes;no;0;0;0;non-fraudulent
5033516914;870.70195439999895;24379.6547199999;no;0;no;no;0;0;0;non-fraudulent
5034062717;527.10143800000003;15285.941699999899;no;0;no;no;0;0;0;non-fraudulent
5036473982;281.51188710000002;0;no;0;no;no;0;0;0;non-fraudulent
5037335286;998.39170779999904;17971.050739999901;no;0;yes;no;0;0;0;non-fraudulent
5039198092;176.56281430000001;176.56281430000001;no;0;no;no;0;0;0;non-fraudulent
5040866240;604.88915880000002;13912.450650000001;no;0;yes;no;0;0;0;non-fraudulent
5042085779;674.04697139999905;6740.4697139999898;no;0;no;no;0;0;0;non-fraudulent
5043895401;242.68356900000001;6067.0892249999897;no;0;yes;no;0;0;0;non-fraudulent
5044060555;382.94919470000002;11488.475839999899;no;0;no;no;0;0;0;non-fraudulent
5044764754;809.2980771;12948.76923;no;0;no;no;0;0;0;non-fraudulent
5045047864;303.04737879999902;2121.3316519999898;no;0;no;no;0;0;0;non-fraudulent
5047142502;543.21081730000003;12493.8488;no;0;no;no;0;0;0;non-fraudulent
5047205380;597.58833360000006;10756.59;no;0;no;no;0;0;0;non-fraudulent
5047286572;696.78213909999897;13238.860640000001;no;0;no;no;0;0;0;non-fraudulent
5053244473;244.02589219999899;488.05178439999901;no;0;no;no;0;0;0;non-fraudulent
5053748768;646.47148709999897;14222.372719999899;no;0;no;no;0;0;0;non-fraudulent
5054391995;293.80609750000002;4700.8975600000003;no;0;no;no;0;0;0;non-fraudulent
5054783482;372.93418989999901;8577.4863679999908;no;0;no;no;0;0;0;non-fraudulent
5055183987;902.02988549999895;0;no;3;yes;no;0;0;0;non-fraudulent
5055894231;354.20445610000002;2125.226737;no;0;no;no;0;0;0;non-fraudulent
5057972551;775.38218889999905;22486.083480000001;no;0;no;no;0;0;0;non-fraudulent
5058916137;503.77506169999901;3022.6503699999898;no;6;no;no;0;0;0;non-fraudulent
5063391386;896.55962669999894;17931.19253;no;5;no;no;0;0;0;non-fraudulent
5063828599;459.06607700000001;8722.2554629999904;no;0;no;no;0;0;0;non-fraudulent
5063978355;553.23704169999905;16597.111250000002;no;0;no;no;0;0;0;non-fraudulent
5065698716;756.4099142;6051.2793140000003;no;0;no;no;0;0;0;non-fraudulent
5067990852;813.99449400000003;0;no;2;no;no;0;0;0;non-fraudulent
5068323567;351.63961669999901;2813.1169340000001;no;0;no;no;0;0;0;non-fraudulent
5073070579;977.6154401;14664.231599999899;no;0;yes;no;0;0;0;non-fraudulent
5079027348;105.0961107;1786.6338820000001;no;0;no;no;0;0;0;non-fraudulent
5080161007;823.2467911;21404.416570000001;no;4;no;no;0;0;0;non-fraudulent
5080325041;741.31644100000005;6671.8479690000004;no;0;no;no;0;0;0;non-fraudulent
5082436769;268.1435798;1340.717899;no;3;yes;no;0;0;0;non-fraudulent
5084201586;361.05371509999901;6137.913157;no;0;no;no;0;0;0;non-fraudulent
5085129317;119.5046667;2868.112001;no;0;no;no;0;0;0;non-fraudulent
5085211012;810.839516;21081.827420000001;no;0;no;no;0;0;0;non-fraudulent
5085567933;451.44026689999902;12640.32747;no;6;no;no;0;0;0;non-fraudulent
5086323903;908.65744319999897;10903.88932;no;0;no;no;0;0;0;non-fraudulent
5087023685;139.672279199999;139.672279199999;no;0;no;no;0;0;0;non-fraudulent
5090295894;938.01260779999905;20636.27737;no;0;no;no;0;0;0;non-fraudulent
5090479409;428.89233760000002;2573.354026;no;0;no;no;0;0;0;non-fraudulent
5095276335;288.08118769999902;7490.1108800000002;no;0;yes;no;0;0;0;non-fraudulent
5096711530;251.929849899999;4786.6671480000005;no;0;no;no;0;0;0;non-fraudulent
5097263705;892.81778510000004;16963.537919999901;no;0;no;no;0;0;0;non-fraudulent
5097684787;800.66659079999897;16813.99841;no;0;no;no;0;0;0;non-fraudulent
5099518325;838.29256399999895;23472.191790000001;no;0;no;no;0;0;0;non-fraudulent
5100406426;622.73566960000005;3113.6783479999899;no;0;no;no;0;0;0;non-fraudulent
5104524190;687.91093179999905;4127.4655910000001;no;0;no;no;0;0;0;non-fraudulent
5105583435;127.7217685;2043.5482959999899;no;0;no;no;0;0;0;non-fraudulent
5106136340;865.68017080000004;10388.162050000001;no;0;no;no;0;0;0;non-fraudulent
5107953684;720.73311190000004;12973.19601;no;0;yes;no;0;0;0;non-fraudulent
5110498349;560.21155839999903;16246.135190000001;no;0;no;no;0;0;0;non-fraudulent
5111187537;183.29056320000001;5132.1357699999899;no;0;no;no;0;0;0;non-fraudulent
5111938964;811.00306569999896;2433.0091969999899;no;0;yes;no;0;0;0;non-fraudulent
5114208138;520.33566689999896;12488.05601;no;0;no;no;0;0;0;non-fraudulent
5115743213;342.84369020000003;1371.374761;no;0;no;no;0;0;0;non-fraudulent
5116981272;45.187913459999898;542.25496150000004;no;0;no;no;0;0;0;non-fraudulent
5117166927;738.64048649999904;19204.65265;no;0;no;no;0;0;0;non-fraudulent
5118785477;67.5627564199999;1351.255128;no;0;no;no;0;0;0;non-fraudulent
5119401860;749.5795435;12742.85224;no;0;no;no;0;0;0;non-fraudulent
5120548091;562.46274219999896;3374.7764529999899;no;0;no;no;0;0;0;non-fraudulent
5124179623;203.6676243;611.00287290000006;no;0;no;no;683;350;3;non-fraudulent
5124411649;360.60877879999902;7933.3931339999899;no;0;no;no;0;0;0;non-fraudulent
5127324303;205.671074199999;2262.3818160000001;no;0;no;no;0;0;0;non-fraudulent
5129708906;124.015226799999;3348.4111240000002;no;0;no;no;0;0;0;non-fraudulent
5131667685;117.437647299999;1761.5647100000001;no;1;no;no;0;0;0;non-fraudulent
5133271439;305.30706980000002;2747.7636280000002;no;0;no;no;0;0;0;non-fraudulent
5134919048;867.77024700000004;22562.0264199999;no;0;no;no;0;0;0;non-fraudulent
5135287371;306.30842330000002;5207.2431960000004;no;1;no;no;0;0;0;non-fraudulent
5135958475;997.96767090000003;19959.353419999901;no;0;no;no;0;0;0;non-fraudulent
5138208018;931.35283860000004;27009.232319999901;no;0;no;no;0;0;0;non-fraudulent
5138548962;184.40564939999899;4610.1412350000001;no;3;no;no;0;0;0;non-fraudulent
5139483804;135.24762200000001;2163.9619520000001;no;0;no;no;0;0;0;non-fraudulent
5139776398;895.27648369999895;25067.741539999901;no;0;no;no;0;0;0;non-fraudulent
5142361491;130.0789403;2341.4209249999899;no;0;no;no;0;0;0;non-fraudulent
5146560352;58.603740549999898;1758.1122170000001;no;0;no;no;0;0;0;non-fraudulent
5146783538;784.17176180000001;18820.12228;no;0;yes;no;0;0;0;non-fraudulent
5147036875;72.374253280000005;1157.9880519999899;no;0;yes;no;0;0;0;non-fraudulent
5147073234;157.7085726;3154.171452;no;0;no;no;0;0;0;non-fraudulent
5149899349;436.1227007;0;no;1;no;no;0;0;0;non-fraudulent
5152015423;691.45331480000004;16594.879560000001;no;1;no;no;0;0;0;non-fraudulent
5153059874;643.80590979999897;16738.953649999901;no;0;no;no;0;0;0;non-fraudulent
5153237413;928.17226800000003;928.17226800000003;no;2;yes;no;0;0;0;non-fraudulent
5153433930;597.65273739999895;7769.4855859999898;no;0;no;no;0;0;0;non-fraudulent
5154016142;352.35366069999901;9513.54883899999;no;0;no;no;0;0;0;non-fraudulent
5154324185;433.38262509999902;866.76525019999895;no;0;yes;no;0;0;0;non-fraudulent
5154463541;275.8263571;1654.9581430000001;no;0;no;no;0;0;0;non-fraudulent
5154533480;504.29107449999901;5547.2018200000002;no;0;no;no;0;0;0;non-fraudulent
5154712615;255.17037980000001;6124.0891149999898;no;0;no;no;0;0;0;non-fraudulent
5155524762;524.31893439999897;10486.37869;no;0;no;no;0;0;0;non-fraudulent
5157452062;582.58972759999904;4078.1280929999898;no;0;no;no;0;0;0;non-fraudulent
5157668825;305.6696144;1222.6784580000001;no;0;no;no;0;0;0;non-fraudulent
5160703113;446.04815159999902;12935.3964;no;0;no;no;0;0;0;non-fraudulent
5161545492;643.23365899999897;6432.3365899999899;no;0;no;no;0;0;0;non-fraudulent
5162201246;914.83228029999896;8233.4905230000004;no;0;no;no;0;0;0;non-fraudulent
5163167874;966.27817579999896;13527.89446;no;2;no;no;0;0;0;non-fraudulent
5166487247;413.10097619999902;9501.3224530000007;no;0;no;no;0;0;0;non-fraudulent
5167444866;674.59973009999896;18888.792440000001;no;0;no;no;0;0;0;non-fraudulent
5167722376;438.51730909999901;11401.45004;no;0;no;no;0;0;0;non-fraudulent
5168397202;374.11043699999902;8978.6504879999902;no;5;yes;no;0;0;0;non-fraudulent
5169518782;945.40503460000002;8508.6453110000002;no;0;no;no;0;0;0;non-fraudulent
5169951512;949.19164279999904;3796.7665710000001;no;0;yes;no;0;0;0;non-fraudulent
5170735550;243.6210208;2192.589187;no;0;no;no;0;0;0;non-fraudulent
5171502115;724.83536479999896;12322.2012;no;0;no;no;0;0;0;non-fraudulent
5173098566;823.25346060000004;2469.7603819999899;no;0;no;no;0;0;0;non-fraudulent
5175623174;52.1669309299999;208.66772370000001;no;0;no;no;0;0;0;non-fraudulent
5175909989;868.02531920000001;23436.68362;no;0;no;no;0;0;0;non-fraudulent
5176756468;381.1614131;10672.51957;no;0;yes;no;0;0;0;non-fraudulent
5178648887;38.5643337899999;848.41534339999896;no;0;no;no;0;0;0;non-fraudulent
5178743194;934.27397829999904;18685.47957;no;0;no;no;0;0;0;non-fraudulent
5181857055;709.24912849999896;4255.4947709999897;no;0;yes;no;0;0;0;non-fraudulent
5183534635;316.2467446;0;no;0;no;no;0;0;0;non-fraudulent
5184044199;96.800689129999895;2516.8179169999898;no;0;yes;no;0;0;0;non-fraudulent
5185059616;168.9641886;2365.4986399999898;no;0;no;no;0;0;0;non-fraudulent
5187166619;849.59836399999904;849.59836399999904;no;0;no;no;0;0;0;non-fraudulent
5189471304;528.85246710000001;15336.72155;no;0;yes;no;0;0;0;non-fraudulent
5192949232;265.63338149999902;1593.800289;no;0;no;no;0;0;0;non-fraudulent
5193169296;38.818155230000002;659.90863890000003;no;0;no;no;0;0;0;non-fraudulent
5193478889;674.05788600000005;12807.099829999899;no;0;no;no;0;0;0;non-fraudulent
5195378598;490.31676870000001;9806.3353740000002;no;0;no;no;0;0;0;non-fraudulent
5196673540;389.27999069999902;3114.2399260000002;no;1;no;no;0;0;0;non-fraudulent
5198147305;110.1005614;2972.715158;no;0;no;no;0;0;0;non-fraudulent
5199852977;51.328464519999898;667.27003879999904;no;0;no;no;0;0;0;non-fraudulent
5200067407;116.4625751;1863.401202;no;0;no;no;0;0;0;non-fraudulent
5200187307;185.16736270000001;4999.5187930000002;no;0;no;no;0;0;0;non-fraudulent
5202441846;376.81178069999902;753.62356139999895;no;0;no;no;0;0;0;non-fraudulent
5202788252;268.25112890000003;2950.7624179999898;no;1;no;no;0;0;0;non-fraudulent
5203076842;764.09834409999905;19866.5569499999;no;0;no;no;0;0;0;non-fraudulent
5204707439;872.00204359999896;2616.0061310000001;no;0;no;no;0;0;0;non-fraudulent
5205576693;528.38362670000004;7397.370774;no;0;no;no;0;0;0;non-fraudulent
5206591715;294.71620339999902;4715.4592540000003;no;0;no;no;0;0;0;non-fraudulent
5206665521;607.5146221;4252.602355;no;0;no;no;0;0;0;non-fraudulent
5207376750;12.27570287;306.89257179999902;no;0;yes;no;0;0;0;non-fraudulent
5208894462;236.14179569999899;708.42538709999906;no;1;no;no;0;0;0;non-fraudulent
5212210306;97.282737159999897;680.97916009999904;no;0;no;no;0;0;0;non-fraudulent
5212658365;112.131823999999;224.26364799999899;no;0;yes;no;0;0;0;non-fraudulent
5212779041;222.4210717;889.6842868;no;0;no;no;0;0;0;non-fraudulent
5214618687;715.37455939999904;4292.2473559999898;no;0;no;no;0;0;0;non-fraudulent
5215789667;193.27391309999899;4252.0260879999896;no;6;no;no;0;0;0;non-fraudulent
5216204048;115.794515399999;2431.6848230000001;no;4;no;no;0;0;0;non-fraudulent
5217180471;442.74515430000002;0;no;0;no;no;0;0;0;non-fraudulent
5218039489;62.965193380000002;1133.3734810000001;no;0;no;no;0;0;0;non-fraudulent
5221231190;348.65785190000003;9413.7620009999901;no;0;no;no;0;0;0;non-fraudulent
5223508706;203.55528440000001;1628.4422750000001;no;2;no;no;0;0;0;non-fraudulent
5224395572;465.4841351;11637.10338;no;0;yes;no;0;0;0;non-fraudulent
5224590902;742.82056750000004;15599.23192;no;0;no;no;0;0;0;non-fraudulent
5226281688;920.67872369999895;0;no;0;yes;no;0;0;0;non-fraudulent
5227763140;334.57565529999903;7695.2400719999896;no;0;no;no;0;0;0;non-fraudulent
5228306886;779.88591120000001;15597.718220000001;no;0;no;no;0;0;0;non-fraudulent
5229597344;208.1895428;4580.1699420000004;no;2;no;no;0;0;0;non-fraudulent
5229895915;135.095301199999;1621.1436140000001;no;0;no;no;0;0;0;non-fraudulent
5230316426;641.72368240000003;18609.986789999901;no;0;no;no;0;0;0;non-fraudulent
5232522386;734.49180149999904;1468.9836029999899;no;0;no;no;0;0;0;non-fraudulent
5233228333;773.89731740000002;20895.227569999901;no;0;no;no;0;0;0;non-fraudulent
5233449979;994.06077379999897;15904.972379999899;no;0;no;no;601;290;3;non-fraudulent
5238776955;328.90730550000001;9209.4045540000006;no;0;no;no;0;0;0;non-fraudulent
5241583810;327.78003319999902;1311.1201329999899;no;1;no;no;0;0;0;non-fraudulent
5242109462;40.245182569999898;120.7355477;no;0;no;no;0;0;0;non-fraudulent
5243960761;266.89848999999901;533.79697999999905;no;0;no;no;0;0;0;non-fraudulent
5245294233;357.2723062;714.54461240000001;no;0;yes;no;0;0;0;non-fraudulent
5246376165;158.46414089999899;2060.0338320000001;no;0;no;no;0;0;0;non-fraudulent
5246695272;751.07051980000006;21781.04507;no;0;no;no;0;0;0;non-fraudulent
5251420726;734.97440370000004;7349.7440370000004;no;0;no;no;0;0;0;non-fraudulent
5252456943;685.21578050000005;685.21578050000005;no;0;no;no;0;0;0;non-fraudulent
5259963854;582.44385850000003;8154.214019;no;0;no;no;0;0;0;non-fraudulent
5261489968;338.06169369999901;338.06169369999901;no;4;yes;no;954;696;6;non-fraudulent
5265886486;354.2020177;4250.4242119999899;no;0;no;no;0;0;0;non-fraudulent
5267300379;880.31435290000002;4401.5717649999897;no;5;no;no;0;0;0;non-fraudulent
